slug,title,category,practice_status,quiz_status,content_type,exercise_type,exercise_instructions,prompt_sentence,prompt_answer,prompt_explanation,prompt_options,question_text,question_correct_answer,question_options,question_explanation,question_difficulty
articles,Articles,nouns,COMPLETED,MISSING,practice,conjugation,Complete the conjugation exercise for Articles.,(NOUNS/Articles) Translate: I conjugation every day.,Yo nounso,This is the KS3-level explanation for conjugation in the Articles topic.,,,,,,
articles,Articles,nouns,COMPLETED,MISSING,practice,multiple_choice,Complete the multiple_choice exercise for Articles.,(NOUNS/Articles) Translate: I multiple_choice every day.,Yo nounso,This is the KS3-level explanation for multiple_choice in the Articles topic.,Option1|Option2|Option3|Option4,,,,,
articles,Articles,nouns,COMPLETED,MISSING,practice,multiple_choice,Complete the multiple_choice exercise for Articles.,(NOUNS/Articles) Translate: I multiple_choice every day.,Yo nounso,This is the KS3-level explanation for multiple_choice in the Articles topic.,Option1|Option2|Option3|Option4,,,,,
articles,Articles,nouns,COMPLETED,MISSING,practice,multiple_choice,Complete the multiple_choice exercise for Articles.,(NOUNS/Articles) Translate: I multiple_choice every day.,Yo nounso,This is the KS3-level explanation for multiple_choice in the Articles topic.,Option1|Option2|Option3|Option4,,,,,
articles,Articles,nouns,COMPLETED,MISSING,practice,multiple_choice,Complete the multiple_choice exercise for Articles.,(NOUNS/Articles) Translate: I multiple_choice every day.,Yo nounso,This is the KS3-level explanation for multiple_choice in the Articles topic.,Option1|Option2|Option3|Option4,,,,,
articles,Articles,nouns,COMPLETED,MISSING,practice,multiple_choice,Complete the multiple_choice exercise for Articles.,(NOUNS/Articles) Translate: I multiple_choice every day.,Yo nounso,This is the KS3-level explanation for multiple_choice in the Articles topic.,Option1|Option2|Option3|Option4,,,,,
articles,Articles,nouns,COMPLETED,MISSING,practice,multiple_choice,Complete the multiple_choice exercise for Articles.,(NOUNS/Articles) Translate: I multiple_choice every day.,Yo nounso,This is the KS3-level explanation for multiple_choice in the Articles topic.,Option1|Option2|Option3|Option4,,,,,
articles,Articles,nouns,COMPLETED,MISSING,practice,translation,Complete the translation exercise for Articles.,(NOUNS/Articles) Translate: I translation every day.,Yo nounso,This is the KS3-level explanation for translation in the Articles topic.,,,,,,
articles,Articles,nouns,COMPLETED,MISSING,practice,translation,Complete the translation exercise for Articles.,(NOUNS/Articles) Translate: I translation every day.,Yo nounso,This is the KS3-level explanation for translation in the Articles topic.,,,,,,
articles,Articles,nouns,COMPLETED,MISSING,practice,translation,Complete the translation exercise for Articles.,(NOUNS/Articles) Translate: I translation every day.,Yo nounso,This is the KS3-level explanation for translation in the Articles topic.,,,,,,
articles,Articles,nouns,COMPLETED,MISSING,practice,translation,Complete the translation exercise for Articles.,(NOUNS/Articles) Translate: I translation every day.,Yo nounso,This is the KS3-level explanation for translation in the Articles topic.,,,,,,
articles,Articles,nouns,COMPLETED,MISSING,practice,transformation,Complete the transformation exercise for Articles.,(NOUNS/Articles) Translate: I transformation every day.,Yo nounso,This is the KS3-level explanation for transformation in the Articles topic.,,,,,,
articles,Articles,nouns,COMPLETED,MISSING,practice,transformation,Complete the transformation exercise for Articles.,(NOUNS/Articles) Translate: I transformation every day.,Yo nounso,This is the KS3-level explanation for transformation in the Articles topic.,,,,,,
articles,Articles,nouns,COMPLETED,MISSING,practice,transformation,Complete the transformation exercise for Articles.,(NOUNS/Articles) Translate: I transformation every day.,Yo nounso,This is the KS3-level explanation for transformation in the Articles topic.,,,,,,
articles,Articles,nouns,COMPLETED,MISSING,practice,substitution,Complete the substitution exercise for Articles.,(NOUNS/Articles) Translate: I substitution every day.,Yo nounso,This is the KS3-level explanation for substitution in the Articles topic.,,,,,,
articles,Articles,nouns,COMPLETED,MISSING,practice,substitution,Complete the substitution exercise for Articles.,(NOUNS/Articles) Translate: I substitution every day.,Yo nounso,This is the KS3-level explanation for substitution in the Articles topic.,,,,,,
articles,Articles,nouns,COMPLETED,MISSING,practice,substitution,Complete the substitution exercise for Articles.,(NOUNS/Articles) Translate: I substitution every day.,Yo nounso,This is the KS3-level explanation for substitution in the Articles topic.,,,,,,
articles,Articles,nouns,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Articles?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
articles,Articles,nouns,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Articles?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
articles,Articles,nouns,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Articles?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
articles,Articles,nouns,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the advanced rule for Articles?,The advanced answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the advanced explanation, suitable for KS3 students.",advanced
articles,Articles,nouns,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the beginner rule for Articles?,The beginner answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the beginner explanation, suitable for KS3 students.",beginner
articles,Articles,nouns,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Articles?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
articles,Articles,nouns,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the advanced rule for Articles?,The advanced answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the advanced explanation, suitable for KS3 students.",advanced
articles,Articles,nouns,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Articles?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
articles,Articles,nouns,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the beginner rule for Articles?,The beginner answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the beginner explanation, suitable for KS3 students.",beginner
articles,Articles,nouns,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Articles?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
articles,Articles,nouns,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the advanced rule for Articles?,The advanced answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the advanced explanation, suitable for KS3 students.",advanced
articles,Articles,nouns,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the beginner rule for Articles?,The beginner answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the beginner explanation, suitable for KS3 students.",beginner
articles,Articles,nouns,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the beginner rule for Articles?,The beginner answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the beginner explanation, suitable for KS3 students.",beginner
articles,Articles,nouns,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Articles?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
articles,Articles,nouns,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the beginner rule for Articles?,The beginner answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the beginner explanation, suitable for KS3 students.",beginner
articles,Articles,nouns,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Articles?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
articles,Articles,nouns,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the advanced rule for Articles?,The advanced answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the advanced explanation, suitable for KS3 students.",advanced
articles,Articles,nouns,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Articles?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
articles,Articles,nouns,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the beginner rule for Articles?,The beginner answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the beginner explanation, suitable for KS3 students.",beginner
articles,Articles,nouns,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Articles?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
definite-indefinite,Definite Indefinite,nouns,COMPLETED,MISSING,practice,fill_blank,Complete the fill_blank exercise for Definite Indefinite.,(NOUNS/Definite Indefinite) Translate: I fill_blank every day.,Yo nounso,This is the KS3-level explanation for fill_blank in the Definite Indefinite topic.,,,,,,
definite-indefinite,Definite Indefinite,nouns,COMPLETED,MISSING,practice,fill_blank,Complete the fill_blank exercise for Definite Indefinite.,(NOUNS/Definite Indefinite) Translate: I fill_blank every day.,Yo nounso,This is the KS3-level explanation for fill_blank in the Definite Indefinite topic.,,,,,,
definite-indefinite,Definite Indefinite,nouns,COMPLETED,MISSING,practice,fill_blank,Complete the fill_blank exercise for Definite Indefinite.,(NOUNS/Definite Indefinite) Translate: I fill_blank every day.,Yo nounso,This is the KS3-level explanation for fill_blank in the Definite Indefinite topic.,,,,,,
definite-indefinite,Definite Indefinite,nouns,COMPLETED,MISSING,practice,fill_blank,Complete the fill_blank exercise for Definite Indefinite.,(NOUNS/Definite Indefinite) Translate: I fill_blank every day.,Yo nounso,This is the KS3-level explanation for fill_blank in the Definite Indefinite topic.,,,,,,
definite-indefinite,Definite Indefinite,nouns,COMPLETED,MISSING,practice,fill_blank,Complete the fill_blank exercise for Definite Indefinite.,(NOUNS/Definite Indefinite) Translate: I fill_blank every day.,Yo nounso,This is the KS3-level explanation for fill_blank in the Definite Indefinite topic.,,,,,,
definite-indefinite,Definite Indefinite,nouns,COMPLETED,MISSING,practice,fill_blank,Complete the fill_blank exercise for Definite Indefinite.,(NOUNS/Definite Indefinite) Translate: I fill_blank every day.,Yo nounso,This is the KS3-level explanation for fill_blank in the Definite Indefinite topic.,,,,,,
definite-indefinite,Definite Indefinite,nouns,COMPLETED,MISSING,practice,fill_blank,Complete the fill_blank exercise for Definite Indefinite.,(NOUNS/Definite Indefinite) Translate: I fill_blank every day.,Yo nounso,This is the KS3-level explanation for fill_blank in the Definite Indefinite topic.,,,,,,
definite-indefinite,Definite Indefinite,nouns,COMPLETED,MISSING,practice,conjugation,Complete the conjugation exercise for Definite Indefinite.,(NOUNS/Definite Indefinite) Translate: I conjugation every day.,Yo nounso,This is the KS3-level explanation for conjugation in the Definite Indefinite topic.,,,,,,
definite-indefinite,Definite Indefinite,nouns,COMPLETED,MISSING,practice,conjugation,Complete the conjugation exercise for Definite Indefinite.,(NOUNS/Definite Indefinite) Translate: I conjugation every day.,Yo nounso,This is the KS3-level explanation for conjugation in the Definite Indefinite topic.,,,,,,
definite-indefinite,Definite Indefinite,nouns,COMPLETED,MISSING,practice,conjugation,Complete the conjugation exercise for Definite Indefinite.,(NOUNS/Definite Indefinite) Translate: I conjugation every day.,Yo nounso,This is the KS3-level explanation for conjugation in the Definite Indefinite topic.,,,,,,
definite-indefinite,Definite Indefinite,nouns,COMPLETED,MISSING,practice,conjugation,Complete the conjugation exercise for Definite Indefinite.,(NOUNS/Definite Indefinite) Translate: I conjugation every day.,Yo nounso,This is the KS3-level explanation for conjugation in the Definite Indefinite topic.,,,,,,
definite-indefinite,Definite Indefinite,nouns,COMPLETED,MISSING,practice,conjugation,Complete the conjugation exercise for Definite Indefinite.,(NOUNS/Definite Indefinite) Translate: I conjugation every day.,Yo nounso,This is the KS3-level explanation for conjugation in the Definite Indefinite topic.,,,,,,
definite-indefinite,Definite Indefinite,nouns,COMPLETED,MISSING,practice,conjugation,Complete the conjugation exercise for Definite Indefinite.,(NOUNS/Definite Indefinite) Translate: I conjugation every day.,Yo nounso,This is the KS3-level explanation for conjugation in the Definite Indefinite topic.,,,,,,
definite-indefinite,Definite Indefinite,nouns,COMPLETED,MISSING,practice,conjugation,Complete the conjugation exercise for Definite Indefinite.,(NOUNS/Definite Indefinite) Translate: I conjugation every day.,Yo nounso,This is the KS3-level explanation for conjugation in the Definite Indefinite topic.,,,,,,
definite-indefinite,Definite Indefinite,nouns,COMPLETED,MISSING,practice,multiple_choice,Complete the multiple_choice exercise for Definite Indefinite.,(NOUNS/Definite Indefinite) Translate: I multiple_choice every day.,Yo nounso,This is the KS3-level explanation for multiple_choice in the Definite Indefinite topic.,Option1|Option2|Option3|Option4,,,,,
definite-indefinite,Definite Indefinite,nouns,COMPLETED,MISSING,practice,multiple_choice,Complete the multiple_choice exercise for Definite Indefinite.,(NOUNS/Definite Indefinite) Translate: I multiple_choice every day.,Yo nounso,This is the KS3-level explanation for multiple_choice in the Definite Indefinite topic.,Option1|Option2|Option3|Option4,,,,,
definite-indefinite,Definite Indefinite,nouns,COMPLETED,MISSING,practice,multiple_choice,Complete the multiple_choice exercise for Definite Indefinite.,(NOUNS/Definite Indefinite) Translate: I multiple_choice every day.,Yo nounso,This is the KS3-level explanation for multiple_choice in the Definite Indefinite topic.,Option1|Option2|Option3|Option4,,,,,
definite-indefinite,Definite Indefinite,nouns,COMPLETED,MISSING,practice,multiple_choice,Complete the multiple_choice exercise for Definite Indefinite.,(NOUNS/Definite Indefinite) Translate: I multiple_choice every day.,Yo nounso,This is the KS3-level explanation for multiple_choice in the Definite Indefinite topic.,Option1|Option2|Option3|Option4,,,,,
definite-indefinite,Definite Indefinite,nouns,COMPLETED,MISSING,practice,multiple_choice,Complete the multiple_choice exercise for Definite Indefinite.,(NOUNS/Definite Indefinite) Translate: I multiple_choice every day.,Yo nounso,This is the KS3-level explanation for multiple_choice in the Definite Indefinite topic.,Option1|Option2|Option3|Option4,,,,,
definite-indefinite,Definite Indefinite,nouns,COMPLETED,MISSING,practice,multiple_choice,Complete the multiple_choice exercise for Definite Indefinite.,(NOUNS/Definite Indefinite) Translate: I multiple_choice every day.,Yo nounso,This is the KS3-level explanation for multiple_choice in the Definite Indefinite topic.,Option1|Option2|Option3|Option4,,,,,
definite-indefinite,Definite Indefinite,nouns,COMPLETED,MISSING,practice,translation,Complete the translation exercise for Definite Indefinite.,(NOUNS/Definite Indefinite) Translate: I translation every day.,Yo nounso,This is the KS3-level explanation for translation in the Definite Indefinite topic.,,,,,,
definite-indefinite,Definite Indefinite,nouns,COMPLETED,MISSING,practice,translation,Complete the translation exercise for Definite Indefinite.,(NOUNS/Definite Indefinite) Translate: I translation every day.,Yo nounso,This is the KS3-level explanation for translation in the Definite Indefinite topic.,,,,,,
definite-indefinite,Definite Indefinite,nouns,COMPLETED,MISSING,practice,translation,Complete the translation exercise for Definite Indefinite.,(NOUNS/Definite Indefinite) Translate: I translation every day.,Yo nounso,This is the KS3-level explanation for translation in the Definite Indefinite topic.,,,,,,
definite-indefinite,Definite Indefinite,nouns,COMPLETED,MISSING,practice,translation,Complete the translation exercise for Definite Indefinite.,(NOUNS/Definite Indefinite) Translate: I translation every day.,Yo nounso,This is the KS3-level explanation for translation in the Definite Indefinite topic.,,,,,,
definite-indefinite,Definite Indefinite,nouns,COMPLETED,MISSING,practice,transformation,Complete the transformation exercise for Definite Indefinite.,(NOUNS/Definite Indefinite) Translate: I transformation every day.,Yo nounso,This is the KS3-level explanation for transformation in the Definite Indefinite topic.,,,,,,
definite-indefinite,Definite Indefinite,nouns,COMPLETED,MISSING,practice,transformation,Complete the transformation exercise for Definite Indefinite.,(NOUNS/Definite Indefinite) Translate: I transformation every day.,Yo nounso,This is the KS3-level explanation for transformation in the Definite Indefinite topic.,,,,,,
definite-indefinite,Definite Indefinite,nouns,COMPLETED,MISSING,practice,transformation,Complete the transformation exercise for Definite Indefinite.,(NOUNS/Definite Indefinite) Translate: I transformation every day.,Yo nounso,This is the KS3-level explanation for transformation in the Definite Indefinite topic.,,,,,,
definite-indefinite,Definite Indefinite,nouns,COMPLETED,MISSING,practice,substitution,Complete the substitution exercise for Definite Indefinite.,(NOUNS/Definite Indefinite) Translate: I substitution every day.,Yo nounso,This is the KS3-level explanation for substitution in the Definite Indefinite topic.,,,,,,
definite-indefinite,Definite Indefinite,nouns,COMPLETED,MISSING,practice,substitution,Complete the substitution exercise for Definite Indefinite.,(NOUNS/Definite Indefinite) Translate: I substitution every day.,Yo nounso,This is the KS3-level explanation for substitution in the Definite Indefinite topic.,,,,,,
definite-indefinite,Definite Indefinite,nouns,COMPLETED,MISSING,practice,substitution,Complete the substitution exercise for Definite Indefinite.,(NOUNS/Definite Indefinite) Translate: I substitution every day.,Yo nounso,This is the KS3-level explanation for substitution in the Definite Indefinite topic.,,,,,,
definite-indefinite,Definite Indefinite,nouns,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Definite Indefinite?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
definite-indefinite,Definite Indefinite,nouns,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Definite Indefinite?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
definite-indefinite,Definite Indefinite,nouns,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Definite Indefinite?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
definite-indefinite,Definite Indefinite,nouns,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the advanced rule for Definite Indefinite?,The advanced answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the advanced explanation, suitable for KS3 students.",advanced
definite-indefinite,Definite Indefinite,nouns,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Definite Indefinite?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
definite-indefinite,Definite Indefinite,nouns,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the advanced rule for Definite Indefinite?,The advanced answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the advanced explanation, suitable for KS3 students.",advanced
definite-indefinite,Definite Indefinite,nouns,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Definite Indefinite?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
definite-indefinite,Definite Indefinite,nouns,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the beginner rule for Definite Indefinite?,The beginner answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the beginner explanation, suitable for KS3 students.",beginner
definite-indefinite,Definite Indefinite,nouns,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the advanced rule for Definite Indefinite?,The advanced answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the advanced explanation, suitable for KS3 students.",advanced
definite-indefinite,Definite Indefinite,nouns,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Definite Indefinite?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
definite-indefinite,Definite Indefinite,nouns,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Definite Indefinite?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
definite-indefinite,Definite Indefinite,nouns,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the beginner rule for Definite Indefinite?,The beginner answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the beginner explanation, suitable for KS3 students.",beginner
definite-indefinite,Definite Indefinite,nouns,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the beginner rule for Definite Indefinite?,The beginner answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the beginner explanation, suitable for KS3 students.",beginner
definite-indefinite,Definite Indefinite,nouns,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Definite Indefinite?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
definite-indefinite,Definite Indefinite,nouns,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the beginner rule for Definite Indefinite?,The beginner answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the beginner explanation, suitable for KS3 students.",beginner
definite-indefinite,Definite Indefinite,nouns,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the beginner rule for Definite Indefinite?,The beginner answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the beginner explanation, suitable for KS3 students.",beginner
definite-indefinite,Definite Indefinite,nouns,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the advanced rule for Definite Indefinite?,The advanced answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the advanced explanation, suitable for KS3 students.",advanced
definite-indefinite,Definite Indefinite,nouns,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Definite Indefinite?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
definite-indefinite,Definite Indefinite,nouns,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the beginner rule for Definite Indefinite?,The beginner answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the beginner explanation, suitable for KS3 students.",beginner
definite-indefinite,Definite Indefinite,nouns,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Definite Indefinite?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
demonstrative,Demonstrative,nouns,COMPLETED,MISSING,practice,fill_blank,Complete the fill_blank exercise for Demonstrative.,(NOUNS/Demonstrative) Translate: I fill_blank every day.,Yo nounso,This is the KS3-level explanation for fill_blank in the Demonstrative topic.,,,,,,
demonstrative,Demonstrative,nouns,COMPLETED,MISSING,practice,fill_blank,Complete the fill_blank exercise for Demonstrative.,(NOUNS/Demonstrative) Translate: I fill_blank every day.,Yo nounso,This is the KS3-level explanation for fill_blank in the Demonstrative topic.,,,,,,
demonstrative,Demonstrative,nouns,COMPLETED,MISSING,practice,fill_blank,Complete the fill_blank exercise for Demonstrative.,(NOUNS/Demonstrative) Translate: I fill_blank every day.,Yo nounso,This is the KS3-level explanation for fill_blank in the Demonstrative topic.,,,,,,
demonstrative,Demonstrative,nouns,COMPLETED,MISSING,practice,fill_blank,Complete the fill_blank exercise for Demonstrative.,(NOUNS/Demonstrative) Translate: I fill_blank every day.,Yo nounso,This is the KS3-level explanation for fill_blank in the Demonstrative topic.,,,,,,
demonstrative,Demonstrative,nouns,COMPLETED,MISSING,practice,fill_blank,Complete the fill_blank exercise for Demonstrative.,(NOUNS/Demonstrative) Translate: I fill_blank every day.,Yo nounso,This is the KS3-level explanation for fill_blank in the Demonstrative topic.,,,,,,
demonstrative,Demonstrative,nouns,COMPLETED,MISSING,practice,fill_blank,Complete the fill_blank exercise for Demonstrative.,(NOUNS/Demonstrative) Translate: I fill_blank every day.,Yo nounso,This is the KS3-level explanation for fill_blank in the Demonstrative topic.,,,,,,
demonstrative,Demonstrative,nouns,COMPLETED,MISSING,practice,fill_blank,Complete the fill_blank exercise for Demonstrative.,(NOUNS/Demonstrative) Translate: I fill_blank every day.,Yo nounso,This is the KS3-level explanation for fill_blank in the Demonstrative topic.,,,,,,
demonstrative,Demonstrative,nouns,COMPLETED,MISSING,practice,conjugation,Complete the conjugation exercise for Demonstrative.,(NOUNS/Demonstrative) Translate: I conjugation every day.,Yo nounso,This is the KS3-level explanation for conjugation in the Demonstrative topic.,,,,,,
demonstrative,Demonstrative,nouns,COMPLETED,MISSING,practice,conjugation,Complete the conjugation exercise for Demonstrative.,(NOUNS/Demonstrative) Translate: I conjugation every day.,Yo nounso,This is the KS3-level explanation for conjugation in the Demonstrative topic.,,,,,,
demonstrative,Demonstrative,nouns,COMPLETED,MISSING,practice,conjugation,Complete the conjugation exercise for Demonstrative.,(NOUNS/Demonstrative) Translate: I conjugation every day.,Yo nounso,This is the KS3-level explanation for conjugation in the Demonstrative topic.,,,,,,
demonstrative,Demonstrative,nouns,COMPLETED,MISSING,practice,conjugation,Complete the conjugation exercise for Demonstrative.,(NOUNS/Demonstrative) Translate: I conjugation every day.,Yo nounso,This is the KS3-level explanation for conjugation in the Demonstrative topic.,,,,,,
demonstrative,Demonstrative,nouns,COMPLETED,MISSING,practice,conjugation,Complete the conjugation exercise for Demonstrative.,(NOUNS/Demonstrative) Translate: I conjugation every day.,Yo nounso,This is the KS3-level explanation for conjugation in the Demonstrative topic.,,,,,,
demonstrative,Demonstrative,nouns,COMPLETED,MISSING,practice,conjugation,Complete the conjugation exercise for Demonstrative.,(NOUNS/Demonstrative) Translate: I conjugation every day.,Yo nounso,This is the KS3-level explanation for conjugation in the Demonstrative topic.,,,,,,
demonstrative,Demonstrative,nouns,COMPLETED,MISSING,practice,conjugation,Complete the conjugation exercise for Demonstrative.,(NOUNS/Demonstrative) Translate: I conjugation every day.,Yo nounso,This is the KS3-level explanation for conjugation in the Demonstrative topic.,,,,,,
demonstrative,Demonstrative,nouns,COMPLETED,MISSING,practice,multiple_choice,Complete the multiple_choice exercise for Demonstrative.,(NOUNS/Demonstrative) Translate: I multiple_choice every day.,Yo nounso,This is the KS3-level explanation for multiple_choice in the Demonstrative topic.,Option1|Option2|Option3|Option4,,,,,
demonstrative,Demonstrative,nouns,COMPLETED,MISSING,practice,multiple_choice,Complete the multiple_choice exercise for Demonstrative.,(NOUNS/Demonstrative) Translate: I multiple_choice every day.,Yo nounso,This is the KS3-level explanation for multiple_choice in the Demonstrative topic.,Option1|Option2|Option3|Option4,,,,,
demonstrative,Demonstrative,nouns,COMPLETED,MISSING,practice,multiple_choice,Complete the multiple_choice exercise for Demonstrative.,(NOUNS/Demonstrative) Translate: I multiple_choice every day.,Yo nounso,This is the KS3-level explanation for multiple_choice in the Demonstrative topic.,Option1|Option2|Option3|Option4,,,,,
demonstrative,Demonstrative,nouns,COMPLETED,MISSING,practice,multiple_choice,Complete the multiple_choice exercise for Demonstrative.,(NOUNS/Demonstrative) Translate: I multiple_choice every day.,Yo nounso,This is the KS3-level explanation for multiple_choice in the Demonstrative topic.,Option1|Option2|Option3|Option4,,,,,
demonstrative,Demonstrative,nouns,COMPLETED,MISSING,practice,multiple_choice,Complete the multiple_choice exercise for Demonstrative.,(NOUNS/Demonstrative) Translate: I multiple_choice every day.,Yo nounso,This is the KS3-level explanation for multiple_choice in the Demonstrative topic.,Option1|Option2|Option3|Option4,,,,,
